angDist,JNAME,ra,dec,errHalfMaj,errHalfMin,errPosAng,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,_RAJ2000,_DEJ2000
3.718245,J042953.05+672805.8,67.471081,+67.468291,0.350,0.314,116,15.753,15.668,13.013,9.264,16.605,15.756,15.305,0.059,0.157,,,0.136,0.130,,672168101241004605,0000,0,0nnn,ABUU,0.242,67.4688953657853,38.6084628365236
4.003262,J042953.05+672805.8,67.471081,+67.468291,0.350,0.314,116,15.753,15.668,13.013,9.264,16.605,15.756,15.305,0.059,0.157,,,0.136,0.130,,672168101241004605,0000,0,0nnn,ABUU,0.242,67.468190407083,38.635644436344
4.608421,J043414.83+683349.3,68.561793,+68.563708,0.331,0.306,114,15.093,14.928,12.355,8.940,16.131,15.572,15.087,0.061,0.112,,,0.096,0.126,0.135,672168101241036197,0000,0,nnnn,ABUU,0.653,68.5645144055027,37.6336923898596
4.596694,J043212.71+680312.6,68.052977,+68.053505,0.496,0.451,122,16.240,16.086,12.339,9.277,,,,0.081,0.223,,,,,,672168101241021938,0000,0,0nnn,ABUU,,68.0522565309518,38.2818059023285
2.597512,J043225.44+680614.7,68.106033,+68.104099,0.272,0.249,122,15.338,15.347,12.259,8.943,,,,0.048,0.118,0.306,0.389,,,,672168101241021561,0000,0,11nn,ABBC,,68.1045714062757,38.57198352129
4.936698,J043359.19+682950.8,68.496631,+68.497463,0.161,0.154,140,14.057,14.036,12.374,8.565,14.483,14.173,14.218,0.034,0.058,0.492,,0.046,0.055,0.072,672168101241034480,0000,0,1nnn,AACU,0.516,68.4986235519391,38.8660879859619
4.413763,J043151.91+675755.4,67.966319,+67.965402,0.213,0.162,109,14.505,14.345,12.522,9.363,15.468,14.886,14.593,0.037,0.060,0.402,,0.053,0.074,0.083,672168101241015837,0000,0,32nn,AACU,0.117,67.9644073842693,38.4237277772691
1.132836,J043118.72+674943.3,67.828038,+67.828714,0.526,0.486,114,16.366,15.892,12.647,8.804,,,,0.091,0.170,,,,,,672168101241016187,0000,0,1nnn,ABUU,,67.8288211139671,38.9414771412915
3.509333,J043225.44+680614.7,68.106033,+68.104099,0.272,0.249,122,15.338,15.347,12.259,8.943,,,,0.048,0.118,0.306,0.389,,,,672168101241021561,0000,0,11nn,ABBC,,68.1049929127101,38.7899447535444
4.685536,J043240.82+681001.7,68.170096,+68.167151,0.540,0.480,114,16.200,16.329,12.814,9.232,16.595,15.610,15.775,0.088,0.289,,,0.136,,0.243,672168101241021847,0000,0,1nnn,ABUU,0.060,68.1667590040342,39.1220017623146
4.143221,J042533.63+662331.9,66.390130,+66.392222,1.038,0.941,115,17.324,16.709,12.348,8.852,,,,0.180,,0.294,,,,,668166601241013881,0000,0,nnnn,BUBU,,66.3911455606611,37.5776879017002
4.304313,J042244.11+654055.8,65.683804,+65.682193,0.498,0.455,118,16.305,17.054,12.940,9.139,,,,0.080,0.477,,,,,,664165101241047441,0000,0,1nnn,ACUU,,65.6833753723009,38.192150514544
2.235921,J042750.70+665744.5,66.961262,+66.962373,0.635,0.576,115,16.643,16.521,12.976,8.995,,,,0.103,0.328,,,,,,668166601241034719,0000,0,0nnn,ABUU,,66.9626642326392,38.5093057648164
4.681776,J042555.01+662832.5,66.479214,+66.475706,0.781,0.720,110,16.953,16.624,12.861,9.265,,,,0.127,,,,,,,668166601241015804,0000,0,0nnn,BUUU,,66.4761675810288,38.7747859789943
4.205523,J042731.59+665249.8,66.881666,+66.880509,1.093,1.009,115,17.235,17.087,12.950,9.213,,,,0.186,,,,,,,668166601241035064,0000,0,nnnn,BUUU,,66.8796498558786,38.8692462888706
3.901784,J042752.93+665816.0,66.970560,+66.971134,0.121,0.119,99,13.867,13.837,12.892,9.284,14.500,14.048,13.905,0.028,0.042,,,0.035,0.045,0.046,668166601241033926,0000,0,11nn,AAUU,0.125,66.9720485097953,38.9351743648254
4.766110,J042759.45+670002.0,66.997733,+67.000571,0.164,0.154,115,14.454,14.527,12.677,9.166,15.359,14.708,14.538,0.034,0.065,,,0.057,0.066,0.076,668166601241034016,0000,0,00nn,AAUU,0.072,67.0009667832679,39.083102711231
4.600695,J042150.63+652727.5,65.460979,+65.457651,0.236,0.170,90,14.162,14.222,12.313,9.090,14.931,14.329,14.197,0.044,0.063,,,0.045,0.051,0.068,664165101241032525,0000,1,nnnn,AAUU,0.405,65.4580887755603,38.0557329518568
3.822538,J042200.53+653015.3,65.502214,+65.504260,0.356,0.328,118,15.665,16.206,12.751,9.211,15.991,15.556,15.309,0.059,0.253,,,0.094,0.133,0.178,664165101241032944,0000,0,0nnn,ABUU,0.049,65.5046217533211,38.3044448105722
4.794714,J042026.07+650630.7,65.108646,+65.108553,0.743,0.725,137,16.903,16.548,11.539,8.819,,,,0.140,0.316,0.149,,,,,664165101241029449,DD00,0,nnnn,BBBU,,65.1073398206066,38.339174964796
2.651983,J042101.59+651529.0,65.256663,+65.258064,0.509,0.460,116,16.321,15.994,12.596,8.718,,,,0.085,0.198,0.395,,,,,664165101241029050,hh00,0,1nnn,ABCU,,65.2583164449535,38.6566481964389
2.352934,J042201.37+653023.3,65.505732,+65.506480,0.554,0.503,118,16.248,16.336,12.749,9.201,,,,0.088,0.273,,,,,,664165101241033075,0000,0,0nnn,ABUU,,65.5069125721451,38.8209811529318
4.688662,J042150.75+652734.7,65.461478,+65.459652,0.097,0.087,79,12.705,12.764,12.684,8.850,13.681,13.161,12.999,0.024,0.028,,,0.029,0.027,0.032,664165101241032524,0000,1,nnnn,AAUU,0.793,65.4589064733964,38.8705104633739
2.698663,J042115.58+651857.1,65.314947,+65.315879,0.758,0.693,111,16.742,17.055,12.908,8.725,,,,0.119,,,,,,,664165101241033783,0000,0,nnnn,BUUU,,65.315133146181,38.7936197536192
4.139799,J042236.58+653919.1,65.652419,+65.655328,0.708,0.652,115,16.684,17.184,12.859,9.158,,,,0.112,,,,,,,664165101241047626,0000,0,0nnn,BUUU,,65.6546231492306,39.0509766550798
1.921747,J042503.39+661553.0,66.264143,+66.264740,0.728,0.650,110,16.565,17.065,12.764,9.345,,,,0.111,,,,,,,668166601241013468,0000,0,0nnn,BUUU,,66.2651065508349,39.0201143805227
3.044610,J042441.18+661009.7,66.171616,+66.169373,0.067,0.065,13,7.972,8.102,8.015,8.034,8.929,8.294,8.090,0.023,0.021,0.019,0.212,0.021,0.023,0.021,668166601241012078,0000,0,111n,AAAB,0.091,66.1695988662422,39.3677567922342
2.847394,J042533.63+662331.9,66.390130,+66.392222,1.038,0.941,115,17.324,16.709,12.348,8.852,,,,0.180,,0.294,,,,,668166601241013881,0000,0,nnnn,BUBU,,66.391800086597,39.7692579869484
4.330357,J042323.83+655051.7,65.849333,+65.847701,0.264,0.243,120,15.335,15.650,12.952,9.264,15.946,15.351,15.437,0.046,0.157,,0.507,0.095,0.111,0.182,664165101241047073,0000,0,0nnn,ABUC,0.161,65.8469796802703,39.1895429270341
2.669954,J042343.54+655551.7,65.931428,+65.931049,0.282,0.256,109,15.545,15.291,12.596,8.941,,,,0.049,0.111,,,,,,668166601241006760,0000,0,11nn,ABUU,,65.9317769926045,39.6054505300934
2.713066,J043103.00+674545.3,67.762523,+67.762591,0.906,0.832,108,16.859,17.017,12.652,9.219,,,,0.149,,,,,,,672168101241016613,0000,0,nnnn,BUUU,,67.761878205729,39.005680377489
4.292220,J042949.85+672739.1,67.457718,+67.460865,0.636,0.571,115,16.431,16.399,12.269,9.208,,,,0.102,,,0.476,,,,672168101241004925,0000,0,1nnn,AUUC,,67.4600961097784,39.3592663348386
0.910191,J043103.00+674545.3,67.762523,+67.762591,0.906,0.832,108,16.859,17.017,12.652,9.219,,,,0.149,,,,,,,672168101241016613,0000,0,nnnn,BUUU,,67.762347305244,39.6129431109485
3.010592,J042849.45+671213.6,67.206046,+67.203787,0.838,0.762,103,17.077,16.402,11.465,8.963,,,,0.176,,0.139,,,,,668166601241042498,0000,0,nn1n,BUBU,,67.2039116447001,39.4520205941315
1.125177,J042958.10+672934.1,67.492097,+67.492826,0.234,0.214,111,15.346,15.340,12.948,9.074,16.340,15.530,15.377,0.042,0.107,0.507,0.393,0.111,0.130,0.186,672168101241004424,0000,0,00nn,AACC,0.547,67.4928940543355,39.5339977896116
1.660229,J043344.01+682557.6,68.433404,+68.432681,0.434,0.385,121,15.744,15.924,12.586,9.025,16.327,15.711,15.338,0.071,0.246,,,0.100,0.137,0.161,672168101241034626,0000,0,0nnn,ABUU,0.409,68.4324033639412,40.0344932460857
0.916689,J043103.00+674545.3,67.762523,+67.762591,0.906,0.832,108,16.859,17.017,12.652,9.219,,,,0.149,,,,,,,672168101241016613,0000,0,nnnn,BUUU,,67.7623456091866,39.9944869673058
4.356468,J043216.24+680353.3,68.067679,+68.064810,0.243,0.225,118,15.116,15.010,12.722,9.243,15.962,15.322,15.046,0.045,0.089,0.457,,0.083,0.107,0.149,672168101241021492,0000,0,00nn,AACU,0.588,68.0645284170782,40.2726404607877
4.291035,J043353.81+682815.0,68.474250,+68.470842,0.461,0.418,129,15.761,15.416,12.291,8.899,,,,0.079,0.163,,,,,,672168101241035202,hh00,0,nnnn,ABUU,,68.4714408219883,40.7100496685405
4.407132,J043301.51+681510.0,68.256309,+68.252786,0.181,0.170,107,14.558,14.691,12.633,9.096,14.982,14.618,14.652,0.035,0.082,,,0.040,0.062,0.085,672168101241021329,0000,0,01nn,AAUU,0.169,68.2531876713745,40.6778214643594
3.147596,J042702.85+664548.0,66.761894,+66.763334,0.833,0.746,112,16.862,16.345,12.895,9.242,,,,0.136,0.300,,,,,,668166601241025507,0000,0,nnnn,BBUU,,66.76378771687,39.5633368605358
2.149917,J042752.93+665816.0,66.970560,+66.971134,0.121,0.119,99,13.867,13.837,12.892,9.284,14.500,14.048,13.905,0.028,0.042,,,0.035,0.045,0.046,668166601241033926,0000,0,11nn,AAUU,0.125,66.9715790391235,39.6792045548942
3.834542,J042624.16+663558.9,66.600682,+66.599715,0.156,0.147,114,14.456,14.435,12.372,9.074,14.986,14.601,14.520,0.032,0.058,,,0.042,0.068,0.076,668166601241024120,0000,0,00nn,AAUU,0.055,66.6007792137376,39.9780307771512
3.845880,J042750.70+665744.5,66.961262,+66.962373,0.635,0.576,115,16.643,16.521,12.976,8.995,,,,0.103,0.328,,,,,,668166601241034719,0000,0,0nnn,ABUU,,66.9631463757347,40.2810815007692
4.107699,J042833.95+670832.0,67.141474,+67.142248,0.452,0.400,111,16.217,16.103,12.070,9.404,,,,0.075,0.197,0.227,,,,,668166601241044916,hH00,0,2nnn,ABBU,,67.1431777574987,40.2382777611992
3.161406,J042849.45+671213.6,67.206046,+67.203787,0.838,0.762,103,17.077,16.402,11.465,8.963,,,,0.176,,0.139,,,,,668166601241042498,0000,0,nn1n,BUBU,,67.2043839964957,40.4690086447394
1.687541,J042833.95+670832.0,67.141474,+67.142248,0.452,0.400,111,16.217,16.103,12.070,9.404,,,,0.075,0.197,0.227,,,,,668166601241044916,hH00,0,2nnn,ABBU,,67.1424968492291,40.4533229879768
3.718967,J042523.59+662045.0,66.348333,+66.345846,0.812,0.734,115,17.136,16.422,11.569,9.201,,,,0.160,,0.159,0.450,,,,668166601241013721,0000,0,nnnn,BUBC,,66.3466164447938,40.2136514987217
4.844809,J042523.59+662045.0,66.348333,+66.345846,0.812,0.734,115,17.136,16.422,11.569,9.201,,,,0.160,,0.159,0.450,,,,668166601241013721,0000,0,nnnn,BUBC,,66.3452847490344,40.2943762575186
1.886698,J042725.70+665121.1,66.857108,+66.855881,0.116,0.109,157,13.483,13.514,12.901,9.377,14.132,13.658,13.474,0.026,0.038,,,0.029,0.037,0.040,668166601241033882,0000,0,01nn,AAUU,0.017,66.8557932147773,40.4708507983653
4.952518,J042706.76+664644.2,66.778187,+66.778946,0.088,0.086,153,12.350,12.397,12.258,8.907,13.051,12.554,12.403,0.024,0.025,0.281,,0.021,0.033,0.030,668166601241023907,0000,0,01nn,AABU,0.164,66.7775907195061,40.7880838278721
4.664507,J042953.05+672805.8,67.471081,+67.468291,0.350,0.314,116,15.753,15.668,13.013,9.264,16.605,15.756,15.305,0.059,0.157,,,0.136,0.130,,672168101241004605,0000,0,0nnn,ABUU,0.242,67.4678765967324,40.5268133357164
3.687839,J042953.05+672805.8,67.471081,+67.468291,0.350,0.314,116,15.753,15.668,13.013,9.264,16.605,15.756,15.305,0.059,0.157,,,0.136,0.130,,672168101241004605,0000,0,0nnn,ABUU,0.242,67.4688625825011,40.5373129584742
0.426942,J043029.45+673721.6,67.622750,+67.622681,0.806,0.728,113,16.930,16.887,12.314,8.946,,,,0.132,,0.284,,,,,672168101241005150,0000,0,1nnn,BUBU,,67.6225814712478,40.8633057290779
2.388705,J042958.10+672934.1,67.492097,+67.492826,0.234,0.214,111,15.346,15.340,12.948,9.074,16.340,15.530,15.377,0.042,0.107,0.507,0.393,0.111,0.130,0.186,672168101241004424,0000,0,00nn,AACC,0.547,67.492162567712,41.6858242354681
2.975497,J051644.66+791054.0,79.186100,+79.181688,0.428,0.394,115,16.248,16.432,12.532,8.851,,,,0.072,0.247,0.357,0.361,,,,792178701241031964,0000,0,1nnn,ABCC,,79.1819793133111,30.6385432678685
4.886003,J051506.22+784654.7,78.775949,+78.781877,0.203,0.193,112,15.178,15.417,12.770,8.816,15.644,15.536,15.341,0.038,0.109,,,0.073,0.131,0.209,792178701241022322,0000,0,00nn,AAUU,0.338,78.7823958910528,30.922747326778
1.520097,J051508.01+784708.1,78.783386,+78.785598,0.363,0.331,106,16.097,16.464,12.407,8.707,,,,0.060,0.273,0.288,,,,,792178701241022546,0000,0,0nnn,ABBU,,78.7855190459114,30.9869331061715
4.875548,J051506.22+784654.7,78.775949,+78.781877,0.203,0.193,112,15.178,15.417,12.770,8.816,15.644,15.536,15.341,0.038,0.109,,,0.073,0.131,0.209,792178701241022322,0000,0,00nn,AAUU,0.338,78.7823907110179,31.0066935404364
4.748027,J051722.99+792049.7,79.345795,+79.347154,0.920,0.830,105,17.468,16.172,12.782,8.732,,,,0.183,0.197,,,,,,792178701241041574,0000,0,nnnn,BBUU,,79.3483831991864,30.8551265833028
2.995991,J051644.66+791054.0,79.186100,+79.181688,0.428,0.394,115,16.248,16.432,12.532,8.851,,,,0.072,0.247,0.357,0.361,,,,792178701241031964,0000,0,1nnn,ABCC,,79.1816670026845,31.1004749928714
4.698234,J051733.55+792347.7,79.389819,+79.396590,0.650,0.590,106,16.835,16.679,12.998,9.055,,,,0.106,0.300,0.500,,,,,792178701241041466,0000,0,0nnn,ABCU,,79.3959261169777,31.1311785938379
2.824902,J051754.91+792837.9,79.478797,+79.477210,0.399,0.354,115,16.152,16.277,12.607,9.133,,,,0.064,0.209,0.366,,,,,792178701241041690,h000,0,2nnn,ABCU,,79.4779799565732,31.1676362581024
4.643855,J051810.93+793223.0,79.545566,+79.539739,0.130,0.126,122,14.312,14.294,12.464,9.433,14.879,14.437,14.494,0.028,0.046,,,0.039,0.052,0.094,837180201241007341,0000,0,00nn,AAUU,0.215,79.5391755636147,31.1666166745291
3.457257,J051635.18+790905.5,79.146610,+79.151545,0.415,0.375,111,16.280,16.212,13.007,9.291,,,,0.068,0.209,,,,,,792178701241031984,0000,0,0nnn,ABUU,,79.1510825520724,31.4883878899003
4.436324,J051733.55+792347.7,79.389819,+79.396590,0.650,0.590,106,16.835,16.679,12.998,9.055,,,,0.106,0.300,0.500,,,,,792178701241041466,0000,0,0nnn,ABCU,,79.3964975866531,31.5079632630283
0.965651,J051710.07+791733.8,79.291971,+79.292725,1.252,1.158,110,17.509,16.652,12.588,8.664,,,,0.205,,,,,,,792178701241041756,0000,0,nnnn,BUUU,,79.2929262832909,31.9268240193188
3.103309,J051136.37+775420.2,77.901573,+77.905619,0.607,0.558,108,16.742,16.515,13.051,9.335,,,,0.100,0.265,,,,,,771177201241039351,0000,0,0nnn,ABUU,,77.9056778564874,31.0451814923012
4.667646,J051157.68+775931.5,77.990368,+77.992102,0.545,0.484,104,17.062,15.423,11.988,9.065,,,,0.127,0.105,0.199,,,,,792178701241006156,0000,0,n1nn,BABU,,77.9908088274606,31.2107830288043
0.624530,J051315.23+781845.6,78.313469,+78.312680,0.145,0.139,126,14.553,14.674,13.104,9.412,15.420,14.723,14.559,0.030,0.056,,,0.050,0.061,0.096,792178701241011086,0000,0,11nn,AAUU,0.157,78.3126382492393,31.2835679107596
4.259970,J051402.08+783032.5,78.508695,+78.509050,0.473,0.430,113,16.423,15.965,12.979,8.793,16.646,16.181,15.398,0.081,0.164,,,0.152,,0.199,792178701241013335,0000,0,0nnn,ABUU,1.129,78.5101953475975,31.4156464243472
1.798662,J051301.92+781521.3,78.258012,+78.255940,1.134,1.012,112,17.432,16.971,13.130,9.455,,,,0.178,,,,,,,792178701241006625,0000,0,nnnn,BUUU,,78.2562979040371,31.5814498990428
4.135007,J051049.15+774209.3,77.704806,+77.702593,0.107,0.105,141,13.643,13.522,13.069,9.478,14.674,14.054,13.882,0.026,0.032,,,0.034,0.038,0.055,771177201241031367,0000,0,00nn,AAUU,0.380,77.703717700136,31.4677873354729
4.103312,J051506.22+784654.7,78.775949,+78.781877,0.203,0.193,112,15.178,15.417,12.770,8.816,15.644,15.536,15.341,0.038,0.109,,,0.073,0.131,0.209,792178701241022322,0000,0,00nn,AAUU,0.338,78.7817915821851,31.7580539245733
2.977182,J051542.91+785559.4,78.928803,+78.933189,0.363,0.323,111,16.936,16.673,13.017,9.347,,,,0.115,0.306,,,,,,792178701241032105,0h00,0,nnnn,BBUU,,78.933011894837,32.0300874867099
0.869436,J051308.69+781710.9,78.286222,+78.286364,1.029,0.962,110,17.339,16.586,12.624,8.929,,,,0.166,,,,,,,792178701241011928,0000,0,nnnn,BUUU,,78.2865932024718,31.9985710825583
0.365955,J051402.08+783032.5,78.508695,+78.509050,0.473,0.430,113,16.423,15.965,12.979,8.793,16.646,16.181,15.398,0.081,0.164,,,0.152,,0.199,792178701241013335,0000,0,0nnn,ABUU,1.129,78.5089639342534,32.2206957648833
4.896833,J052043.93+801047.1,80.183055,+80.179776,0.358,0.332,108,16.107,16.111,12.428,9.245,,,,0.060,0.179,,0.437,,,,837180201241026426,0000,0,1nnn,ABUC,,80.1810943382424,31.5126854406006
2.883356,J051901.19+794532.5,79.754968,+79.759048,0.958,0.868,108,17.349,17.129,13.042,9.282,,,,0.159,,,,,,,837180201241008268,0000,0,nnnn,BUUU,,79.7585666856652,31.7897941214507
3.049114,J051913.63+794818.0,79.806813,+79.805020,0.111,0.105,109,15.338,15.265,12.497,9.261,16.447,15.645,15.504,0.041,0.095,,,0.122,0.137,0.229,837180201241009358,0000,0,00nn,AAUU,0.349,79.8042991988491,31.9945425615467
3.823962,J051754.91+792837.9,79.478797,+79.477210,0.399,0.354,115,16.152,16.277,12.607,9.133,,,,0.064,0.209,0.366,,,,,792178701241041690,h000,0,2nnn,ABCU,,79.4762542279597,32.0975981389887
4.567694,J052029.10+800742.3,80.121273,+80.128440,0.567,0.520,118,16.660,16.809,12.425,9.139,,,,0.093,0.356,,0.422,,,,837180201241026635,0000,0,0nnn,ABUC,,80.1286083766967,32.1646111272961
2.025581,J052043.93+801047.1,80.183055,+80.179776,0.358,0.332,108,16.107,16.111,12.428,9.245,,,,0.060,0.179,,0.437,,,,837180201241026426,0000,0,1nnn,ABUC,,80.1797574855674,32.4211441506019
3.183683,J052014.39+800317.6,80.059978,+80.054892,0.148,0.141,119,14.669,14.516,10.713,8.732,16.448,15.727,15.187,0.032,0.054,0.067,0.299,0.145,,,837180201241009243,0000,0,000n,AAAB,0.181,80.0552169639945,32.4069320802469
3.287129,J052321.20+805009.6,80.838341,+80.836013,0.194,0.182,103,15.067,14.938,13.030,9.285,15.919,15.214,14.820,0.037,0.078,,,0.088,0.111,0.130,837180201241042472,0000,0,00nn,AAUU,0.137,80.8352447232011,32.5965895596142
1.334119,J052508.36+811712.2,81.284837,+81.286729,0.694,0.624,102,16.924,16.360,12.606,9.448,,,,0.117,0.227,,,,,,778181701241000907,0000,0,0nnn,BBUU,,81.2869227511922,32.6630539995655
4.265752,J052203.18+803031.5,80.513288,+80.508753,0.478,0.430,108,16.600,15.685,12.533,8.935,,,,0.087,0.123,0.355,,,,,837180201241028276,0000,0,01nn,ABBU,,80.5079582903745,32.9607261353476
4.416664,J052329.65+805252.8,80.873547,+80.881338,0.370,0.335,105,16.434,15.549,10.897,8.686,,,,0.081,0.120,0.082,0.278,,,,837180201241042734,0000,0,000n,ABAB,,80.881014422619,32.8488925073943
0.964508,J052322.36+805041.0,80.843196,+80.844728,0.981,0.892,114,17.175,16.758,12.934,9.070,,,,0.152,,0.502,,,,,837180201241043419,0000,0,nnnn,BUCU,,80.8445742907728,33.0838213113357
2.169488,J052400.78+810022.3,81.003270,+81.006219,0.832,0.747,110,17.121,16.765,13.087,9.411,,,,0.134,0.318,,,,,,837180201241043279,0000,0,nnnn,BBUU,,81.0065382005316,33.2069489542133
2.147440,J051948.15+795652.3,79.950662,+79.947871,0.333,0.309,119,15.858,16.155,12.261,8.904,16.511,16.494,15.390,0.057,0.202,,,0.133,,,837180201241009493,0000,0,1nnn,ABUU,0.182,79.9483029087359,32.8979302587811
1.282146,J054010.00+850233.7,85.041670,+85.042706,0.589,0.545,108,16.728,16.743,13.067,9.408,,,,0.091,,,,,,,864184801241032964,0000,0,1nnn,AUUU,,85.0430415128351,47.3398968218845
3.992599,J053942.76+845515.0,84.928177,+84.920848,0.310,0.286,99,15.835,15.516,12.040,9.111,,,,0.057,0.108,0.215,,,,,864184801241022992,0000,0,11nn,AABU,,84.9218024348959,47.4453742733128
0.909581,J053724.22+842108.0,84.350937,+84.352249,0.184,0.176,105,14.993,14.976,13.011,9.346,16.070,15.396,15.422,0.036,0.073,,,0.099,0.127,0.173,864184801241011725,0000,0,00nn,AAUU,0.560,84.352020311882,47.5513444854073
4.056922,J053811.47+843328.0,84.547827,+84.557797,0.620,0.570,111,16.613,16.629,12.745,9.168,,,,0.099,0.354,0.430,,,,,864184801241012106,0000,0,nnnn,ABCU,,84.5583253661858,47.4095623017907
4.628879,J054136.93+852427.4,85.403899,+85.407633,0.202,0.188,111,15.315,15.168,12.702,9.224,16.261,15.575,15.409,0.038,0.077,,,0.135,0.162,0.233,864184801241041557,0000,0,00nn,AAUU,0.880,85.406362369076,47.439496381507
3.654219,J054346.99+855712.1,85.945824,+85.953368,0.457,0.414,110,16.441,16.917,12.519,9.427,,,,0.074,0.364,,0.506,,,,799186301241015553,0000,0,0nnn,ACUC,,85.9524678099473,48.062474602363
4.232889,J054446.78+861138.3,86.194944,+86.193975,1.024,0.949,111,17.316,16.765,13.021,9.452,,,,0.161,,,,,,,799186301241021720,0000,0,nnnn,BUUU,,86.1951509328961,47.9455508562195
4.145733,J054358.72+860040.6,85.994700,+86.011287,1.008,0.933,104,17.502,17.143,12.583,9.010,,,,0.184,0.464,,0.327,,,,799186301241016058,0000,0,nnnn,BCUB,,86.0112430217387,48.1027325305915
1.949439,J054427.65+860722.3,86.115227,+86.122865,1.000,0.915,108,17.383,17.057,12.772,9.498,,,,0.160,0.389,,,,,,799186301241016002,0000,0,nnnn,BCUU,,86.1226646554653,48.1786026357614
4.438627,J054208.66+853306.6,85.536100,+85.551843,1.121,1.027,105,17.545,16.782,12.991,9.225,,,,0.180,,0.457,,,,,864184801241042555,0000,0,nnnn,BUCU,,85.5515541234326,47.9693435647882
1.846542,J053626.53+840655.9,84.110548,+84.115534,0.745,0.669,102,17.224,16.270,12.304,9.284,,,,0.141,0.198,0.250,,,,,864184801241006305,0000,0,nnnn,BBBU,,84.1154151152629,47.6696134228135
3.919125,J053607.58+840153.1,84.031623,+84.031444,1.037,0.948,107,17.404,16.881,12.838,9.211,,,,0.176,0.394,0.427,,,,,812183201241040223,0000,0,nnnn,BCCU,,84.0303636945659,47.7283018803719
1.660335,J053819.74+843510.1,84.582283,+84.586149,0.346,0.317,111,15.971,16.527,12.807,8.730,16.817,15.998,15.890,0.057,0.289,0.459,,0.160,0.224,0.269,864184801241011897,0000,0,0nnn,ABCU,0.465,84.5863981255309,48.2416777153216
4.603748,J053850.07+844141.5,84.708632,+84.694887,0.182,0.174,110,14.971,15.033,13.038,9.270,15.577,15.266,14.958,0.035,0.081,,,0.056,0.102,0.122,864184801241024700,0000,0,00nn,AAUU,0.266,84.6951871137701,48.40597107196
1.195801,J053930.45+845250.0,84.876876,+84.880583,0.244,0.228,105,15.460,15.576,12.571,8.737,16.546,15.472,15.959,0.044,0.126,,,0.124,0.118,0.282,864184801241022924,0000,0,2nnn,ABUU,0.369,84.8805960299319,48.4303566501272
3.193767,J054127.62+852121.1,85.365124,+85.355867,0.339,0.309,109,16.053,16.003,12.993,9.427,,,,0.059,0.153,,,,,,864184801241041730,0000,0,0nnn,ABUU,,85.3564038263098,48.6180573228322
3.978822,J054625.22+863715.8,86.605122,+86.621079,0.590,0.540,109,16.811,16.447,12.920,9.425,,,,0.098,0.231,,,,,,799186301241034569,0000,0,0nnn,ABUU,,86.621605854363,49.0474105418464
