#iRMS=9.222171502e-05 0
lk  ukf_wg0v  uks_wg0v fh        fse	fl
12765.0  0.185900  0.000000  0.000000  0.185900  0.000000
12770.0  0.185674  0.000000  0.000000  0.185674  0.000000
12775.0  0.185448  0.000000  0.000000  0.185448  0.000000
12780.0  0.185223  0.000000  0.000000  0.185223  0.000000
12785.0  0.184998  0.000000  0.000000  0.184998  0.000000
12790.0  0.184774  0.000000  0.000000  0.184774  0.000000
12795.0  0.184550  0.000000  0.000000  0.184550  0.000000
12800.0  0.184327  0.000000  0.000000  0.184327  0.000000
12805.0  0.184104  0.000000  0.000000  0.184104  0.000000
12810.0  0.183882  0.000000  0.000000  0.183882  0.000000
12815.0  0.183660  0.000000  0.000000  0.183660  0.000000
12820.0  0.183438  0.000000  0.000000  0.183438  0.000000
12825.0  0.183217  0.000000  0.000000  0.183217  0.000000
12830.0  0.182997  0.000000  0.000000  0.182997  0.000000
12835.0  0.182777  0.000000  0.000000  0.182777  0.000000
12840.0  0.182558  0.000000  0.000000  0.182558  0.000000
12845.0  0.182339  0.000000  0.000000  0.182339  0.000000
12850.0  0.182120  0.000000  0.000000  0.182120  0.000000
12855.0  0.181902  0.000000  0.000000  0.181902  0.000000
12860.0  0.181685  0.000000  0.000000  0.181685  0.000000
12865.0  0.181468  0.000000  0.000000  0.181468  0.000000
12870.0  0.181251  0.000000  0.000000  0.181251  0.000000
12875.0  0.181035  0.000000  0.000000  0.181035  0.000000
12880.0  0.180820  0.000000  0.000000  0.180820  0.000000
12885.0  0.180605  0.000000  0.000000  0.180605  0.000000
12890.0  0.180390  0.000000  0.000000  0.180390  0.000000
12895.0  0.180176  0.000000  0.000000  0.180176  0.000000
12900.0  0.179963  0.000000  0.000000  0.179963  0.000000
12905.0  0.179749  0.000000  0.000000  0.179749  0.000000
12910.0  0.179537  0.000000  0.000000  0.179537  0.000000
12915.0  0.179324  0.000000  0.000000  0.179324  0.000000
12920.0  0.179113  0.000000  0.000000  0.179113  0.000000
12925.0  0.178901  0.000000  0.000000  0.178901  0.000000
12930.0  0.178691  0.000000  0.000000  0.178691  0.000000
12935.0  0.178480  0.000000  0.000000  0.178480  0.000000
12940.0  0.178271  0.000000  0.000000  0.178271  0.000000
12945.0  0.178061  0.000000  0.000000  0.178061  0.000000
12950.0  0.177852  0.000000  0.000000  0.177852  0.000000
12955.0  0.177644  0.000000  0.000000  0.177644  0.000000
12960.0  0.177436  0.000000  0.000000  0.177436  0.000000
12965.0  0.177228  0.000000  0.000000  0.177228  0.000000
12970.0  0.177021  0.000000  0.000000  0.177021  0.000000
12975.0  0.176815  0.000000  0.000000  0.176815  0.000000
12980.0  0.176609  0.000000  0.000000  0.176609  0.000000
12985.0  0.176403  0.000000  0.000000  0.176403  0.000000
12990.0  0.176198  0.000000  0.000000  0.176198  0.000000
12995.0  0.175993  0.000000  0.000000  0.175993  0.000000
13000.0  0.175789  0.000000  0.000000  0.175789  0.000000
13005.0  0.175585  0.000000  0.000000  0.175585  0.000000
13010.0  0.175382  0.000000  0.000000  0.175382  0.000000
13015.0  0.175179  0.000000  0.000000  0.175179  0.000000
13020.0  0.174977  0.000000  0.000000  0.174977  0.000000
13025.0  0.174775  0.000000  0.000000  0.174775  0.000000
13030.0  0.174573  0.000000  0.000000  0.174573  0.000000
13035.0  0.174372  0.000000  0.000000  0.174372  0.000000
13040.0  0.174172  0.000000  0.000000  0.174172  0.000000
13045.0  0.173971  0.000000  0.000000  0.173971  0.000000
13050.0  0.173772  0.000000  0.000000  0.173772  0.000000
13055.0  0.173573  0.000000  0.000000  0.173573  0.000000
13060.0  0.173374  0.000000  0.000000  0.173374  0.000000
13065.0  0.173175  0.000000  0.000000  0.173175  0.000000
13070.0  0.172978  0.000000  0.000000  0.172978  0.000000
13075.0  0.172780  0.000000  0.000000  0.172780  0.000000
13080.0  0.172583  0.000000  0.000000  0.172583  0.000000
13085.0  0.172387  0.000000  0.000000  0.172387  0.000000
13090.0  0.172191  0.000000  0.000000  0.172191  0.000000
13095.0  0.171995  0.000000  0.000000  0.171995  0.000000
13100.0  0.171800  0.000000  0.000000  0.171800  0.000000
13105.0  0.171605  0.000000  0.000000  0.171605  0.000000
13110.0  0.171411  0.000000  0.000000  0.171411  0.000000
13115.0  0.171217  0.000000  0.000000  0.171217  0.000000
13120.0  0.171024  0.000000  0.000000  0.171024  0.000000
13125.0  0.170831  0.000000  0.000000  0.170831  0.000000
13130.0  0.170638  0.000000  0.000000  0.170638  0.000000
13135.0  0.170446  0.000000  0.000000  0.170446  0.000000
13140.0  0.170255  0.000000  0.000000  0.170255  0.000000
13145.0  0.170064  0.000000  0.000000  0.170064  0.000000
13150.0  0.169873  0.000000  0.000000  0.169873  0.000000
13155.0  0.169683  0.000000  0.000000  0.169683  0.000000
13160.0  0.169493  0.000000  0.000000  0.169493  0.000000
13165.0  0.169303  0.000000  0.000000  0.169303  0.000000
13170.0  0.169115  0.000000  0.000000  0.169115  0.000000
13175.0  0.168926  0.000000  0.000000  0.168926  0.000000
13180.0  0.168738  0.000000  0.000000  0.168738  0.000000
13185.0  0.168550  0.000000  0.000000  0.168550  0.000000
13190.0  0.168363  0.000000  0.000000  0.168363  0.000000
13195.0  0.168176  0.000000  0.000000  0.168176  0.000000
13200.0  0.167990  0.000000  0.000000  0.167990  0.000000
13205.0  0.167804  0.000000  0.000000  0.167804  0.000000
13210.0  0.167618  0.000000  0.000000  0.167618  0.000000
13215.0  0.167433  0.000000  0.000000  0.167433  0.000000
13220.0  0.167249  0.000000  0.000000  0.167249  0.000000
13225.0  0.167065  0.000000  0.000000  0.167065  0.000000
13230.0  0.166881  0.000000  0.000000  0.166881  0.000000
13235.0  0.166698  0.000000  0.000000  0.166698  0.000000
13240.0  0.166515  0.000000  0.000000  0.166515  0.000000
13245.0  0.166332  0.000000  0.000000  0.166332  0.000000
13250.0  0.166150  0.000000  0.000000  0.166150  0.000000
13255.0  0.165968  0.000000  0.000000  0.165968  0.000000
13260.0  0.165787  0.000000  0.000000  0.165787  0.000000
13265.0  0.165606  0.000000  0.000000  0.165606  0.000000
13270.0  0.165426  0.000000  0.000000  0.165426  0.000000
13275.0  0.165246  0.000000  0.000000  0.165246  0.000000
13280.0  0.165067  0.000000  0.000000  0.165067  0.000000
13285.0  0.164887  0.000000  0.000000  0.164887  0.000000
13290.0  0.164709  0.000000  0.000000  0.164709  0.000000
13295.0  0.164531  0.000000  0.000000  0.164531  0.000000
13300.0  0.164353  0.000000  0.000000  0.164353  0.000000
13305.0  0.164175  0.000000  0.000000  0.164175  0.000000
13310.0  0.163998  0.000000  0.000000  0.163998  0.000000
13315.0  0.163822  0.000000  0.000000  0.163822  0.000000
13320.0  0.163645  0.000000  0.000000  0.163645  0.000000
13325.0  0.163470  0.000000  0.000000  0.163470  0.000000
13330.0  0.163294  0.000000  0.000000  0.163294  0.000000
13335.0  0.163119  0.000000  0.000000  0.163119  0.000000
13340.0  0.162945  0.000000  0.000000  0.162945  0.000000
13345.0  0.162771  0.000000  0.000000  0.162771  0.000000
13350.0  0.162597  0.000000  0.000000  0.162597  0.000000
13355.0  0.162424  0.000000  0.000000  0.162424  0.000000
13360.0  0.162251  0.000000  0.000000  0.162251  0.000000
13365.0  0.162078  0.000000  0.000000  0.162078  0.000000
13370.0  0.161906  0.000000  0.000000  0.161906  0.000000
13375.0  0.161735  0.000000  0.000000  0.161735  0.000000
13380.0  0.161563  0.000000  0.000000  0.161563  0.000000
13385.0  0.161393  0.000000  0.000000  0.161393  0.000000
13390.0  0.161222  0.000000  0.000000  0.161222  0.000000
13395.0  0.161052  0.000000  0.000000  0.161052  0.000000
13400.0  0.160883  0.000000  0.000000  0.160883  0.000000
13405.0  0.160713  0.000000  0.000000  0.160713  0.000000
13410.0  0.160544  0.000000  0.000000  0.160544  0.000000
13415.0  0.160376  0.000000  0.000000  0.160376  0.000000
13420.0  0.160208  0.000000  0.000000  0.160208  0.000000
13425.0  0.160040  0.000000  0.000000  0.160040  0.000000
13430.0  0.159873  0.000000  0.000000  0.159873  0.000000
13435.0  0.159706  0.000000  0.000000  0.159706  0.000000
13440.0  0.159540  0.000000  0.000000  0.159540  0.000000
13445.0  0.159374  0.000000  0.000000  0.159374  0.000000
13450.0  0.159208  0.000000  0.000000  0.159208  0.000000
13455.0  0.159043  0.000000  0.000000  0.159043  0.000000
13460.0  0.158878  0.000000  0.000000  0.158878  0.000000
13465.0  0.158714  0.000000  0.000000  0.158714  0.000000
13470.0  0.158550  0.000000  0.000000  0.158550  0.000000
13475.0  0.158386  0.000000  0.000000  0.158386  0.000000
13480.0  0.158223  0.000000  0.000000  0.158223  0.000000
13485.0  0.158060  0.000000  0.000000  0.158060  0.000000
13490.0  0.157897  0.000000  0.000000  0.157897  0.000000
13495.0  0.157735  0.000000  0.000000  0.157735  0.000000
13500.0  0.157574  0.000000  0.000000  0.157574  0.000000
13505.0  0.157412  0.000000  0.000000  0.157412  0.000000
13510.0  0.157251  0.000000  0.000000  0.157251  0.000000
13515.0  0.157091  0.000000  0.000000  0.157091  0.000000
13520.0  0.156931  0.000000  0.000000  0.156931  0.000000
13525.0  0.156771  0.000000  0.000000  0.156771  0.000000
13530.0  0.156611  0.000000  0.000000  0.156611  0.000000
13535.0  0.156452  0.000000  0.000000  0.156452  0.000000
13540.0  0.156294  0.000000  0.000000  0.156294  0.000000
13545.0  0.156136  0.000000  0.000000  0.156136  0.000000
13550.0  0.155978  0.000000  0.000000  0.155978  0.000000
13555.0  0.155820  0.000000  0.000000  0.155820  0.000000
13560.0  0.155663  0.000000  0.000000  0.155663  0.000000
13565.0  0.155506  0.000000  0.000000  0.155506  0.000000
13570.0  0.155350  0.000000  0.000000  0.155350  0.000000
13575.0  0.155194  0.000000  0.000000  0.155194  0.000000
13580.0  0.155039  0.000000  0.000000  0.155039  0.000000
13585.0  0.154883  0.000000  0.000000  0.154883  0.000000
13590.0  0.154729  0.000000  0.000000  0.154729  0.000000
13595.0  0.154574  0.000000  0.000000  0.154574  0.000000
13600.0  0.154420  0.000000  0.000000  0.154420  0.000000
13605.0  0.154266  0.000000  0.000000  0.154266  0.000000
13610.0  0.154113  0.000000  0.000000  0.154113  0.000000
13615.0  0.153960  0.000000  0.000000  0.153960  0.000000
13620.0  0.153807  0.000000  0.000000  0.153807  0.000000
13625.0  0.153655  0.000000  0.000000  0.153655  0.000000
13630.0  0.153503  0.000000  0.000000  0.153503  0.000000
13635.0  0.153352  0.000000  0.000000  0.153352  0.000000
13640.0  0.153201  0.000000  0.000000  0.153201  0.000000
13645.0  0.153050  0.000000  0.000000  0.153050  0.000000
13650.0  0.152900  0.000000  0.000000  0.152900  0.000000
13655.0  0.152750  0.000000  0.000000  0.152750  0.000000
13660.0  0.152600  0.000000  0.000000  0.152600  0.000000
13665.0  0.152451  0.000000  0.000000  0.152451  0.000000
13670.0  0.152302  0.000000  0.000000  0.152302  0.000000
13675.0  0.152153  0.000000  0.000000  0.152153  0.000000
13680.0  0.152005  0.000000  0.000000  0.152005  0.000000
13685.0  0.151857  0.000000  0.000000  0.151857  0.000000
13690.0  0.151710  0.000000  0.000000  0.151710  0.000000
13695.0  0.151563  0.000000  0.000000  0.151563  0.000000
13700.0  0.151416  0.000000  0.000000  0.151416  0.000000
13705.0  0.151269  0.000000  0.000000  0.151269  0.000000
13710.0  0.151123  0.000000  0.000000  0.151123  0.000000
13715.0  0.150978  0.000000  0.000000  0.150978  0.000000
13720.0  0.150832  0.000000  0.000000  0.150832  0.000000
13725.0  0.150687  0.000000  0.000000  0.150687  0.000000
13730.0  0.150543  0.000000  0.000000  0.150543  0.000000
13735.0  0.150399  0.000000  0.000000  0.150399  0.000000
13740.0  0.150255  0.000000  0.000000  0.150255  0.000000
13745.0  0.150111  0.000000  0.000000  0.150111  0.000000
13750.0  0.149968  0.000000  0.000000  0.149968  0.000000
13755.0  0.149825  0.000000  0.000000  0.149825  0.000000
13760.0  0.149683  0.000000  0.000000  0.149683  0.000000
13765.0  0.149540  0.000000  0.000000  0.149540  0.000000
13770.0  0.149399  0.000000  0.000000  0.149399  0.000000
13775.0  0.149257  0.000000  0.000000  0.149257  0.000000
13780.0  0.149116  0.000000  0.000000  0.149116  0.000000
13785.0  0.148975  0.000000  0.000000  0.148975  0.000000
13790.0  0.148835  0.000000  0.000000  0.148835  0.000000
13795.0  0.148695  0.000000  0.000000  0.148695  0.000000
13800.0  0.148555  0.000000  0.000000  0.148555  0.000000
13805.0  0.148416  0.000000  0.000000  0.148416  0.000000
13810.0  0.148277  0.000000  0.000000  0.148277  0.000000
13815.0  0.148138  0.000000  0.000000  0.148138  0.000000
13820.0  0.148000  0.000000  0.000000  0.148000  0.000000
13825.0  0.147862  0.000000  0.000000  0.147862  0.000000
13830.0  0.147724  0.000000  0.000000  0.147724  0.000000
13835.0  0.147587  0.000000  0.000000  0.147587  0.000000
13840.0  0.147450  0.000000  0.000000  0.147450  0.000000
13845.0  0.147313  0.000000  0.000000  0.147313  0.000000
13850.0  0.147177  0.000000  0.000000  0.147177  0.000000
13855.0  0.147041  0.000000  0.000000  0.147041  0.000000
13860.0  0.146905  0.000000  0.000000  0.146905  0.000000
13865.0  0.146770  0.000000  0.000000  0.146770  0.000000
13870.0  0.146635  0.000000  0.000000  0.146635  0.000000
13875.0  0.146500  0.000000  0.000000  0.146500  0.000000
13880.0  0.146366  0.000000  0.000000  0.146366  0.000000
13885.0  0.146232  0.000000  0.000000  0.146232  0.000000
13890.0  0.146099  0.000000  0.000000  0.146099  0.000000
13895.0  0.145965  0.000000  0.000000  0.145965  0.000000
13900.0  0.145832  0.000000  0.000000  0.145832  0.000000
13905.0  0.145700  0.000000  0.000000  0.145700  0.000000
13910.0  0.145567  0.000000  0.000000  0.145567  0.000000
13915.0  0.145435  0.000000  0.000000  0.145435  0.000000
13920.0  0.145304  0.000000  0.000000  0.145304  0.000000
13925.0  0.145172  0.000000  0.000000  0.145172  0.000000
13930.0  0.145041  0.000000  0.000000  0.145041  0.000000
13935.0  0.144911  0.000000  0.000000  0.144911  0.000000
13940.0  0.144780  0.000000  0.000000  0.144780  0.000000
13945.0  0.144650  0.000000  0.000000  0.144650  0.000000
13950.0  0.144521  0.000000  0.000000  0.144521  0.000000
13955.0  0.144391  0.000000  0.000000  0.144391  0.000000
13960.0  0.144262  0.000000  0.000000  0.144262  0.000000
13965.0  0.144134  0.000000  0.000000  0.144134  0.000000
13970.0  0.144005  0.000000  0.000000  0.144005  0.000000
13975.0  0.143877  0.000000  0.000000  0.143877  0.000000
13980.0  0.143749  0.000000  0.000000  0.143749  0.000000
13985.0  0.143622  0.000000  0.000000  0.143622  0.000000
13990.0  0.143495  0.000000  0.000000  0.143495  0.000000
13995.0  0.143368  0.000000  0.000000  0.143368  0.000000
14000.0  0.143241  0.000000  0.000000  0.143241  0.000000
14005.0  0.143115  0.000000  0.000000  0.143115  0.000000
14010.0  0.142989  0.000000  0.000000  0.142989  0.000000
14015.0  0.142864  0.000000  0.000000  0.142864  0.000000
14020.0  0.142738  0.000000  0.000000  0.142738  0.000000
14025.0  0.142614  0.000000  0.000000  0.142614  0.000000
14030.0  0.142489  0.000000  0.000000  0.142489  0.000000
14035.0  0.142365  0.000000  0.000000  0.142365  0.000000
14040.0  0.142241  0.000000  0.000000  0.142241  0.000000
14045.0  0.142117  0.000000  0.000000  0.142117  0.000000
14050.0  0.141993  0.000000  0.000000  0.141993  0.000000
14055.0  0.141870  0.000000  0.000000  0.141870  0.000000
14060.0  0.141748  0.000000  0.000000  0.141748  0.000000
14065.0  0.141625  0.000000  0.000000  0.141625  0.000000
14070.0  0.141503  0.000000  0.000000  0.141503  0.000000
14075.0  0.141381  0.000000  0.000000  0.141381  0.000000
14080.0  0.141260  0.000000  0.000000  0.141260  0.000000
14085.0  0.141138  0.000000  0.000000  0.141138  0.000000
14090.0  0.141017  0.000000  0.000000  0.141017  0.000000
14095.0  0.140897  0.000000  0.000000  0.140897  0.000000
14100.0  0.140776  0.000000  0.000000  0.140776  0.000000
14105.0  0.140656  0.000000  0.000000  0.140656  0.000000
14110.0  0.140537  0.000000  0.000000  0.140537  0.000000
14115.0  0.140417  0.000000  0.000000  0.140417  0.000000
14120.0  0.140298  0.000000  0.000000  0.140298  0.000000
14125.0  0.140179  0.000000  0.000000  0.140179  0.000000
14130.0  0.140060  0.000000  0.000000  0.140060  0.000000
14135.0  0.139942  0.000000  0.000000  0.139942  0.000000
14140.0  0.139824  0.000000  0.000000  0.139824  0.000000
14145.0  0.139707  0.000000  0.000000  0.139707  0.000000
14150.0  0.139589  0.000000  0.000000  0.139589  0.000000
14155.0  0.139472  0.000000  0.000000  0.139472  0.000000
14160.0  0.139355  0.000000  0.000000  0.139355  0.000000
14165.0  0.139239  0.000000  0.000000  0.139239  0.000000
14170.0  0.139123  0.000000  0.000000  0.139123  0.000000
14175.0  0.139007  0.000000  0.000000  0.139007  0.000000
14180.0  0.138891  0.000000  0.000000  0.138891  0.000000
14185.0  0.138776  0.000000  0.000000  0.138776  0.000000
14190.0  0.138661  0.000000  0.000000  0.138661  0.000000
14195.0  0.138546  0.000000  0.000000  0.138546  0.000000
14200.0  0.138431  0.000000  0.000000  0.138431  0.000000
14205.0  0.138317  0.000000  0.000000  0.138317  0.000000
14210.0  0.138203  0.000000  0.000000  0.138203  0.000000
14215.0  0.138090  0.000000  0.000000  0.138090  0.000000
14220.0  0.137976  0.000000  0.000000  0.137976  0.000000
14225.0  0.137863  0.000000  0.000000  0.137863  0.000000
14230.0  0.137750  0.000000  0.000000  0.137750  0.000000
14235.0  0.137638  0.000000  0.000000  0.137638  0.000000
14240.0  0.137526  0.000000  0.000000  0.137526  0.000000
14245.0  0.137414  0.000000  0.000000  0.137414  0.000000
14250.0  0.137302  0.000000  0.000000  0.137302  0.000000
14255.0  0.137191  0.000000  0.000000  0.137191  0.000000
14260.0  0.137080  0.000000  0.000000  0.137080  0.000000
14265.0  0.136969  0.000000  0.000000  0.136969  0.000000
14270.0  0.136858  0.000000  0.000000  0.136858  0.000000
14275.0  0.136748  0.000000  0.000000  0.136748  0.000000
14280.0  0.136638  0.000000  0.000000  0.136638  0.000000
14285.0  0.136528  0.000000  0.000000  0.136528  0.000000
14290.0  0.136419  0.000000  0.000000  0.136419  0.000000
14295.0  0.136310  0.000000  0.000000  0.136310  0.000000
14300.0  0.136201  0.000000  0.000000  0.136201  0.000000
14305.0  0.136092  0.000000  0.000000  0.136092  0.000000
14310.0  0.135984  0.000000  0.000000  0.135984  0.000000
14315.0  0.135876  0.000000  0.000000  0.135876  0.000000
14320.0  0.135768  0.000000  0.000000  0.135768  0.000000
14325.0  0.135660  0.000000  0.000000  0.135660  0.000000
14330.0  0.135553  0.000000  0.000000  0.135553  0.000000
14335.0  0.135446  0.000000  0.000000  0.135446  0.000000
14340.0  0.135339  0.000000  0.000000  0.135339  0.000000
14345.0  0.135233  0.000000  0.000000  0.135233  0.000000
14350.0  0.135126  0.000000  0.000000  0.135126  0.000000
14355.0  0.135020  0.000000  0.000000  0.135020  0.000000
14360.0  0.134915  0.000000  0.000000  0.134915  0.000000
14365.0  0.134809  0.000000  0.000000  0.134809  0.000000
14370.0  0.134704  0.000000  0.000000  0.134704  0.000000
14375.0  0.134599  0.000000  0.000000  0.134599  0.000000
14380.0  0.134494  0.000000  0.000000  0.134494  0.000000
14385.0  0.134390  0.000000  0.000000  0.134390  0.000000
14390.0  0.134286  0.000000  0.000000  0.134286  0.000000
14395.0  0.134182  0.000000  0.000000  0.134182  0.000000
14400.0  0.134078  0.000000  0.000000  0.134078  0.000000
14405.0  0.133975  0.000000  0.000000  0.133975  0.000000
14410.0  0.133872  0.000000  0.000000  0.133872  0.000000
14415.0  0.133769  0.000000  0.000000  0.133769  0.000000
14420.0  0.133666  0.000000  0.000000  0.133666  0.000000
14425.0  0.133564  0.000000  0.000000  0.133564  0.000000
14430.0  0.133462  0.000000  0.000000  0.133462  0.000000
14435.0  0.133360  0.000000  0.000000  0.133360  0.000000
14440.0  0.133258  0.000000  0.000000  0.133258  0.000000
14445.0  0.133157  0.000000  0.000000  0.133157  0.000000
14450.0  0.133056  0.000000  0.000000  0.133056  0.000000
14455.0  0.132955  0.000000  0.000000  0.132955  0.000000
14460.0  0.132855  0.000000  0.000000  0.132855  0.000000
14465.0  0.132754  0.000000  0.000000  0.132754  0.000000
14470.0  0.132654  0.000000  0.000000  0.132654  0.000000
14475.0  0.132554  0.000000  0.000000  0.132554  0.000000
14480.0  0.132455  0.000000  0.000000  0.132455  0.000000
14485.0  0.132355  0.000000  0.000000  0.132355  0.000000
14490.0  0.132256  0.000000  0.000000  0.132256  0.000000
14495.0  0.132157  0.000000  0.000000  0.132157  0.000000
14500.0  0.132059  0.000000  0.000000  0.132059  0.000000
14505.0  0.131960  0.000000  0.000000  0.131960  0.000000
14510.0  0.131862  0.000000  0.000000  0.131862  0.000000
14515.0  0.131764  0.000000  0.000000  0.131764  0.000000
14520.0  0.131666  0.000000  0.000000  0.131666  0.000000
14525.0  0.131569  0.000000  0.000000  0.131569  0.000000
14530.0  0.131472  0.000000  0.000000  0.131472  0.000000
14535.0  0.131375  0.000000  0.000000  0.131375  0.000000
14540.0  0.131278  0.000000  0.000000  0.131278  0.000000
14545.0  0.131182  0.000000  0.000000  0.131182  0.000000
14550.0  0.131085  0.000000  0.000000  0.131085  0.000000
14555.0  0.130989  0.000000  0.000000  0.130989  0.000000
14560.0  0.130893  0.000000  0.000000  0.130893  0.000000
14565.0  0.130798  0.000000  0.000000  0.130798  0.000000
14570.0  0.130703  0.000000  0.000000  0.130703  0.000000
14575.0  0.130607  0.000000  0.000000  0.130607  0.000000
14580.0  0.130513  0.000000  0.000000  0.130513  0.000000
14585.0  0.130418  0.000000  0.000000  0.130418  0.000000
14590.0  0.130324  0.000000  0.000000  0.130324  0.000000
14595.0  0.130229  0.000000  0.000000  0.130229  0.000000
14600.0  0.130135  0.000000  0.000000  0.130135  0.000000
14605.0  0.130042  0.000000  0.000000  0.130042  0.000000
14610.0  0.129948  0.000000  0.000000  0.129948  0.000000
14615.0  0.129855  0.000000  0.000000  0.129855  0.000000
14620.0  0.129762  0.000000  0.000000  0.129762  0.000000
14625.0  0.129669  0.000000  0.000000  0.129669  0.000000
14630.0  0.129576  0.000000  0.000000  0.129576  0.000000
14635.0  0.129484  0.000000  0.000000  0.129484  0.000000
14640.0  0.129392  0.000000  0.000000  0.129392  0.000000
14645.0  0.129300  0.000000  0.000000  0.129300  0.000000
14650.0  0.129208  0.000000  0.000000  0.129208  0.000000
14655.0  0.129117  0.000000  0.000000  0.129117  0.000000
14660.0  0.129025  0.000000  0.000000  0.129025  0.000000
14665.0  0.128934  0.000000  0.000000  0.128934  0.000000
14670.0  0.128844  0.000000  0.000000  0.128844  0.000000
14675.0  0.128753  0.000000  0.000000  0.128753  0.000000
14680.0  0.128663  0.000000  0.000000  0.128663  0.000000
14685.0  0.128572  0.000000  0.000000  0.128572  0.000000
14690.0  0.128482  0.000000  0.000000  0.128482  0.000000
14695.0  0.128393  0.000000  0.000000  0.128393  0.000000
14700.0  0.128303  0.000000  0.000000  0.128303  0.000000
14705.0  0.128214  0.000000  0.000000  0.128214  0.000000
14710.0  0.128125  0.000000  0.000000  0.128125  0.000000
14715.0  0.128036  0.000000  0.000000  0.128036  0.000000
14720.0  0.127947  0.000000  0.000000  0.127947  0.000000
14725.0  0.127858  0.000000  0.000000  0.127858  0.000000
14730.0  0.127770  0.000000  0.000000  0.127770  0.000000
14735.0  0.127682  0.000000  0.000000  0.127682  0.000000
14740.0  0.127594  0.000000  0.000000  0.127594  0.000000
14745.0  0.127506  0.000000  0.000000  0.127506  0.000000
14750.0  0.127419  0.000000  0.000000  0.127419  0.000000
14755.0  0.127332  0.000000  0.000000  0.127332  0.000000
14760.0  0.127245  0.000000  0.000000  0.127245  0.000000
14765.0  0.127158  0.000000  0.000000  0.127158  0.000000
14770.0  0.127071  0.000000  0.000000  0.127071  0.000000
14775.0  0.126985  0.000000  0.000000  0.126985  0.000000
14780.0  0.126899  0.000000  0.000000  0.126899  0.000000
14785.0  0.126812  0.000000  0.000000  0.126812  0.000000
14790.0  0.126727  0.000000  0.000000  0.126727  0.000000
14795.0  0.126641  0.000000  0.000000  0.126641  0.000000
14800.0  0.126556  0.000000  0.000000  0.126556  0.000000
14805.0  0.126470  0.000000  0.000000  0.126470  0.000000
14810.0  0.126385  0.000000  0.000000  0.126385  0.000000
14815.0  0.126300  0.000000  0.000000  0.126300  0.000000
14820.0  0.126216  0.000000  0.000000  0.126216  0.000000
14825.0  0.126131  0.000000  0.000000  0.126131  0.000000
14830.0  0.126047  0.000000  0.000000  0.126047  0.000000
14835.0  0.125963  0.000000  0.000000  0.125963  0.000000
14840.0  0.125879  0.000000  0.000000  0.125879  0.000000
14845.0  0.125795  0.000000  0.000000  0.125795  0.000000
14850.0  0.125712  0.000000  0.000000  0.125712  0.000000
14855.0  0.125628  0.000000  0.000000  0.125628  0.000000
14860.0  0.125545  0.000000  0.000000  0.125545  0.000000
14865.0  0.125462  0.000000  0.000000  0.125462  0.000000
14870.0  0.125380  0.000000  0.000000  0.125380  0.000000
14875.0  0.125297  0.000000  0.000000  0.125297  0.000000
14880.0  0.125215  0.000000  0.000000  0.125215  0.000000
14885.0  0.125133  0.000000  0.000000  0.125133  0.000000
14890.0  0.125051  0.000000  0.000000  0.125051  0.000000
14895.0  0.124969  0.000000  0.000000  0.124969  0.000000
14900.0  0.124887  0.000000  0.000000  0.124887  0.000000
14905.0  0.124806  0.000000  0.000000  0.124806  0.000000
14910.0  0.124724  0.000000  0.000000  0.124724  0.000000
14915.0  0.124643  0.000000  0.000000  0.124643  0.000000
14920.0  0.124562  0.000000  0.000000  0.124562  0.000000
14925.0  0.124482  0.000000  0.000000  0.124482  0.000000
14930.0  0.124401  0.000000  0.000000  0.124401  0.000000
14935.0  0.124321  0.000000  0.000000  0.124321  0.000000
14940.0  0.124240  0.000000  0.000000  0.124240  0.000000
14945.0  0.124160  0.000000  0.000000  0.124160  0.000000
14950.0  0.124081  0.000000  0.000000  0.124081  0.000000
14955.0  0.124001  0.000000  0.000000  0.124001  0.000000
14960.0  0.123921  0.000000  0.000000  0.123921  0.000000
14965.0  0.123842  0.000000  0.000000  0.123842  0.000000
14970.0  0.123763  0.000000  0.000000  0.123763  0.000000
14975.0  0.123684  0.000000  0.000000  0.123684  0.000000
14980.0  0.123605  0.000000  0.000000  0.123605  0.000000
14985.0  0.123527  0.000000  0.000000  0.123527  0.000000
14990.0  0.123448  0.000000  0.000000  0.123448  0.000000
14995.0  0.123370  0.000000  0.000000  0.123370  0.000000
15000.0  0.123292  0.000000  0.000000  0.123292  0.000000
15005.0  0.123214  0.000000  0.000000  0.123214  0.000000
15010.0  0.123136  0.000000  0.000000  0.123136  0.000000
15015.0  0.123058  0.000000  0.000000  0.123058  0.000000
15020.0  0.122981  0.000000  0.000000  0.122981  0.000000
15025.0  0.122904  0.000000  0.000000  0.122904  0.000000
15030.0  0.122827  0.000000  0.000000  0.122827  0.000000
15035.0  0.122750  0.000000  0.000000  0.122750  0.000000
15040.0  0.122673  0.000000  0.000000  0.122673  0.000000
15045.0  0.122596  0.000000  0.000000  0.122596  0.000000
15050.0  0.122520  0.000000  0.000000  0.122520  0.000000
15055.0  0.122443  0.000000  0.000000  0.122443  0.000000
15060.0  0.122367  0.000000  0.000000  0.122367  0.000000
15065.0  0.122291  0.000000  0.000000  0.122291  0.000000
15070.0  0.122215  0.000000  0.000000  0.122215  0.000000
15075.0  0.122140  0.000000  0.000000  0.122140  0.000000
15080.0  0.122064  0.000000  0.000000  0.122064  0.000000
15085.0  0.121989  0.000000  0.000000  0.121989  0.000000
